"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2003","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,623,500",""
"SURVEY","2002","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,571,200",""
"SURVEY","2001","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,588,200",""
"SURVEY","2000","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,503,000",""
"SURVEY","1999","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,535,300",""
"SURVEY","1998","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,763,900",""
"SURVEY","1997","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,041,600",""
"SURVEY","1996","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,188,700",""
"SURVEY","1995","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,451,500",""
"SURVEY","1994","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,364,300",""
"SURVEY","1993","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,091,900",""
"SURVEY","1992","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,642,900",""
"SURVEY","1991","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,442,900",""
"SURVEY","1990","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,282,900",""
"SURVEY","1989","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,324,900",""
"SURVEY","1988","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,248,800",""
"SURVEY","1987","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,213,900",""
"SURVEY","1986","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,164,800",""
"SURVEY","1985","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,548,000",""
"SURVEY","1984","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,181,000",""
"SURVEY","1983","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,336,100",""
"SURVEY","1982","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,607,100",""
"SURVEY","1981","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,136,900",""
"SURVEY","1980","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,941,700",""
"SURVEY","1979","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,526,800",""
"SURVEY","1978","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,857,600",""
"SURVEY","1977","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,526,500",""
"SURVEY","1976","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","7,191,600",""
"SURVEY","1975","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","8,883,600",""
"SURVEY","1974","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","8,192,600",""
"SURVEY","1973","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","7,433,600",""
"SURVEY","1972","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,986,600",""
"SURVEY","1971","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,663,600",""
"SURVEY","1970","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,430,600",""
"SURVEY","1969","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","9,503,700",""
"SURVEY","1968","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","9,458,700",""
"SURVEY","1967","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","9,194,600",""
"SURVEY","1966","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","8,927,600",""
"SURVEY","1965","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","8,989,500",""
"SURVEY","1964","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","8,612,600",""
"SURVEY","1963","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","8,108,400",""
"SURVEY","1962","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","7,445,500",""
"SURVEY","1961","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","7,115,400",""
"SURVEY","1960","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","7,036,000",""
"SURVEY","1959","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,557,000",""
"SURVEY","1958","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,903,000",""
"SURVEY","1957","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,926,000",""
"SURVEY","1956","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,206,000",""
"SURVEY","1955","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,514,000",""
"SURVEY","1954","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,365,000",""
"SURVEY","1953","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","6,535,000",""
"SURVEY","1952","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,971,000",""
"SURVEY","1951","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,122,000",""
"SURVEY","1950","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","4,754,000",""
"SURVEY","1949","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","4,657,000",""
"SURVEY","1948","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","4,518,000",""
"SURVEY","1947","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","4,636,000",""
"SURVEY","1946","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","4,859,000",""
"SURVEY","1945","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","5,069,000",""
"SURVEY","1944","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","4,971,000",""
"SURVEY","1943","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","4,547,000",""
"SURVEY","1942","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","4,055,000",""
"SURVEY","1941","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,789,000",""
"SURVEY","1940","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,357,000",""
"SURVEY","1939","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,058,000",""
"SURVEY","1938","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,136,000",""
"SURVEY","1937","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,229,000",""
"SURVEY","1936","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,493,000",""
"SURVEY","1935","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,362,000",""
"SURVEY","1934","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,656,000",""
"SURVEY","1933","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,414,000",""
"SURVEY","1932","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,113,000",""
"SURVEY","1931","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,015,000",""
"SURVEY","1930","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","2,799,000",""
"SURVEY","1929","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","2,704,000",""
"SURVEY","1928","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","2,569,000",""
"SURVEY","1927","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","2,655,000",""
"SURVEY","1926","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","2,882,000",""
"SURVEY","1925","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,208,000",""
"SURVEY","1924","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,653,000",""
"SURVEY","1923","FIRST OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, HEIFERS, GE 500 LBS, BEEF REPLACEMENT - INVENTORY","TOTAL","NOT SPECIFIED","3,727,000",""
