"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2009","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,140,300",""
"SURVEY","2008","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,160,500",""
"SURVEY","2007","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,674,900",""
"SURVEY","2006","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,336,300",""
"SURVEY","2005","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,775,000",""
"SURVEY","2004","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,069,000",""
"SURVEY","2003","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,022,900",""
"SURVEY","2002","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,657,800",""
"SURVEY","2001","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,674,200",""
"SURVEY","2000","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,427,300",""
"SURVEY","1999","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,603,000",""
"SURVEY","1998","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,865,000",""
"SURVEY","1997","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,424,200",""
"SURVEY","1996","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,104,700",""
"SURVEY","1995","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,142,800",""
"SURVEY","1994","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,812,600",""
"SURVEY","1993","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,953,800",""
"SURVEY","1992","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,705,000",""
"SURVEY","1991","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,485,000",""
"SURVEY","1990","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,765,000",""
"SURVEY","1989","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,146,000",""
"SURVEY","1988","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,151,000",""
"SURVEY","1987","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,388,000",""
"SURVEY","1986","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,665,000",""
"SURVEY","1985","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,076,000",""
"SURVEY","1984","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","8,229,000",""
"SURVEY","1983","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,215,000",""
"SURVEY","1982","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,955,000",""
"SURVEY","1981","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,238,000",""
"SURVEY","1980","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,925,000",""
"SURVEY","1979","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,546,000",""
"SURVEY","1978","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,913,000",""
"SURVEY","1977","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,128,000",""
"SURVEY","1976","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,704,000",""
"SURVEY","1975","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","10,421,000",""
"SURVEY","1974","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,794,000",""
"SURVEY","1973","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,659,000",""
"SURVEY","1972","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,402,000",""
"SURVEY","1971","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,627,000",""
"SURVEY","1957","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,051,000",""
"SURVEY","1956","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,624,000",""
"SURVEY","1955","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,656,000",""
"SURVEY","1954","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,236,000",""
"SURVEY","1953","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,591,000",""
"SURVEY","1952","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,090,000",""
"SURVEY","1951","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,008,000",""
"SURVEY","1950","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,267,000",""
"SURVEY","1949","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,178,000",""
"SURVEY","1948","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,279,000",""
"SURVEY","1947","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,030,000",""
"SURVEY","1946","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,317,000",""
"SURVEY","1945","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,691,000",""
"SURVEY","1944","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,824,000",""
